userid,n_status,gender,neu
02b525787f2a0f48b9d9e0156e61cba4,238,0,2.90
264e1fbbdb50357be56568027fe6f7ae,56,0,1.60
c40513a1be744fead07d29aaf2db155d,72,0,3.35
ed5825424ff0cd5cfc3220082023f15c,162,0,2.15
20553ce50f0e2de6cdc846abd720d823,68,1,2.25
f5113f2ec15676dbed3dfda18d90c644,7,0,1.65
4d8627e46078abb260db8c26a17c58ae,206,1,3.60
2374bda8b5651b8299444e2e515dfc5b,411,1,2.80
a1a02ceb85db8a88dcf7cf629eff5af4,121,0,1.65
f467bc36808b6a8df071502cdaa0e3c5,136,0,3.10
19967692d6793a696b419a084541b81d,498,1,2.55
f43d1b92ed937484f2345136e641d862,186,1,3.15
ede5eae9e9acb090180f3cef0ee18722,155,1,3.50
3cf9c02d958b968b5d0f32b9761a9e63,81,1,3.20
ee968e139f03edb46a42743703af1e0f,320,0,1.30
4387539fd8b61cf52e4527e57b1c447b,163,1,2.55
2839699af8a35100b149a70a653bfd1c,49,1,2.25
d3a3b65fc5e8de8ed6539c6ece3eefac,6,1,2.20
d5de78d155538861012a994826aafa49,30,0,4.55
61148f5494ffef5c872f9b1e7f576423,325,1,2.79
6553599562ae19db2ec3e105328218b3,47,0,3.20
3fc08fe3dfbef4b44c8cdee1eb7027fd,227,0,2.15
ac8c46d0b66f9b60d2a0fdffb6ff7e29,259,1,3.15
ddef37e420c58a77913fe5649fc5e71f,11,1,2.70
6343f4f20ba315156e698f6c6a233dd3,30,1,2.25
5416a1ee9ade334a8e38b08d08f04b2a,55,1,3.20
3538fd318c7a814da503d9cbbb4f94e8,113,1,3.30
2614545337325f907de6481ee7639683,249,1,1.75
589ae4d398bcf88a49eb2eb45a7f9657,15,1,3.80
b2c485584e389d96652c0e7531d16fea,78,1,3.45
f527ff111a2c57c89391d07090a2cd0b,84,1,4.10
2e0ec89e8e344aed465730faa58b5ecc,50,1,3.00
4c08acf8ba15e711296b55f974bb66ad,82,0,2.20
4dfee7d9338a0b6a3905bcf316a6ac14,113,1,1.42
64501701ea3b412783e01506cc300e9d,201,1,3.47
18a248fe7cfbe9b82997984579b33ded,52,0,2.40
a4d19cc8aa95e03a10f5af088d19b4c1,108,1,2.70
22bdc787dcf5fbddfe61c0eda67c883e,35,0,1.60
516d9403b834a2804d38994f447001dd,171,1,1.95
e22cd3cd9a4e2f788f9699f85d750570,151,1,2.10
71d732c1f87b2f75bc02f3cde8df589a,129,0,2.85
448dd58f7da0dd9a8f86e76cc66b1b7f,104,1,3.20
550a67d74d9fd61789f7f43a822de28d,26,1,2.40
5d7667e245aeeff6609ff415d599b352,641,1,3.65
06f6a77f628988f31967b6a1a7ba4ca8,123,1,3.15
ef4788a903052dd2b5d3a9aa72eac16e,166,0,1.90
c6f1abd5c3cf266e09adad044f0442c2,233,0,3.40
54f33d2cd1cd0e1be98e88a00794f3d9,38,0,3.60
9a163d6ec65068aab6c1fae4d8e24e4a,111,1,3.50
6125257908fdd302f8b5e5eb22e5a0d5,8,1,2.70
2cefb0c7c764c01a67a0ae21225ec941,1612,1,4.15
ff8b0b281d18db4d425d41adce8a2c8c,8,1,3.35
cac4254b9ab8be1c9f99c15671be9839,376,0,2.25
f72aa0c0cf3a18ea8ae9c620ec7f02b6,166,0,1.85
fb741cf11b677ce8207335474df5896c,714,0,3.50
1a7832e356674abc43737df52954afae,34,0,1.00
5880081cd3de1619cd431a75d9052dfc,53,0,2.20
860496f0d6e091a999758565433a744d,11,1,2.95
ca745fc1747c3252bb6e5be40c5d91de,387,0,2.65
64c6ffad048c3edc2e6c0d74a5cf7d8d,95,0,1.60
1cb13dbfd97f7dd4061bd1c68eec1c3f,188,0,1.30
cc3b318c1bf5e6641251e435ecf11cc0,444,1,3.55
87152793efc8cd10588c2f0a562bdbe8,135,0,3.40
2330a9d880ca54c884c73df8bfe51e90,20,1,3.65
3a3efade5e645e9b0bf2b8d45a6615b8,21,0,3.85
4f3f6c7e12c918c10190234cd2980568,123,1,2.25
14d3eeab189b70327fec47c1f0e8b9a5,24,1,2.10
c7cd4b18435864bad6c9176b3d88ebd8,17,1,1.84
0602ef9fa65b803e606c761f8671b34e,137,1,3.00
3193f20f26e203a9f9162487c48bb85c,239,0,3.75
c1119f93cb41be559fed55f7ae1494f9,209,0,2.35
f877a64d9094c377db38445aad8d9c98,112,1,2.25
2622682debd2570b0ba1a02981fcee57,8,1,2.25
e2dc8adf75dd2625b0127fbe2e8ce512,72,1,2.45
728dcfa1c3ad3dbf396b4cfb903a9595,132,1,2.00
1fbaf0538ca56ef92a1f391d84a301b8,74,0,2.30
aa275b42bceea07ff860c1f7387bf92a,110,0,1.89
4e11dfdd16dd10f14c2ba18e1767d332,155,0,2.90
8289e73813ccd509e30a6c39eae38178,191,1,2.20
b1d81edc5519d124b6b04f60a4873313,235,0,2.55
7d870abd83df9919b6e2ca12e6487d95,98,1,3.85
a8601c04ff6cdf1dcba1bc123d1b7fe7,53,0,1.80
d373606c18c4dfd1f89ee3e8721a68b1,116,0,2.10
d9e6a608ca210c58d6a3b2fb7e499ec7,162,1,2.45
84de6619a99551c40633c80a27d870c7,144,0,3.25
ef500038faf843a1c9db8acf7b8039d1,176,1,2.30
0ff857847d93c548ad19322a6f87595d,174,0,2.40
25046c193ff91ecf7fac2d17c7763c7d,9,0,1.40
188d1c9199c98bd022eb27fa70b10d5b,10,1,2.40
b89502f9522b62cdfa4bf2a59f3d7a59,316,1,3.10
ed9b9c2e39172a434182252fab8d8e04,187,0,3.35
9c954bc7ed6127421badf4a254cea7c3,172,0,1.25
7959e48a5c9869a5eb172935f082daa4,101,1,2.25
0d144609c1c4d076486332c6a5c94552,417,0,2.10
ffb0a8b51dd1d644bcf3d85f42dcd7d7,358,0,2.95
b64a4e499d80bb3ebb91c5394164c6a0,407,1,3.75
0ce540d5e088c5ba4b8165f3a42af6ef,119,0,4.20
845d0cec55e4179f0db280faa97815b6,1123,1,3.05
c790782fc3c2d2951bb90eca882d623a,60,0,2.55
f5d9a1a720aae26cc996281add31f215,84,1,3.20
3d70145aa014fe3cdfab4d57a956748d,109,0,4.10
742b2c14ec77ee483806f9520a541948,197,0,2.60
d616bc7c1c2a922ef3aca5ab6c2716df,93,0,2.45
a5dfbdbd94385336c3d40d4df7aa7e78,308,1,2.95
f1aee78ba7fff936786cf6a0b7404790,66,0,3.45
98bfd6b2f027432135e63d56882e8f24,449,1,2.75
76472a6a6a5f0dfc4f33f07ac9dc7099,25,0,1.65
ab6f6fbcdbc9cd47b7aaa19fd0fc6544,452,1,3.30
1e1586f10660dd01e7854b334d712728,212,1,4.05
bbc6d5f4df3902f3c6c731f74145a927,111,0,2.35
3fcb5b2dc340dcbecef3d0913ff5539b,124,1,2.65
ec7cf6208217a0262ceaba32ce435045,59,1,3.00
02a5b5595f16ce57f0d75362dc57499d,41,1,2.30
3359341c40d2708267075f8d25dbba1b,8,0,1.90
b23de95546ce9c94774f34ae708aac0a,163,1,3.75
61638fef09f46d7841464bf6ebe6ea01,82,0,1.75
12d6155a7999d752e0ee36e9b34b9b6a,84,1,3.60
b6f1257ff213585723c66e253d2b92f7,119,1,3.30
e75189070106526cd68cbe69ea87ac25,106,0,3.50
d516776190b3dd69691736bf18d9fa4d,105,1,2.30
1652aded6cc30c5687f32f598ec3a266,74,0,3.65
c696548fa3f967a1c35c7d44bed7ec2b,193,0,4.56
6e0b5393003e975a42346443ada0cb4f,164,0,1.60
e1abfdf0761ea4a096ae4c9d6373d2c3,302,0,1.55
562265f589acc74ab50adcdeca9a0232,29,0,2.05
ad1ff1b5158d8f6af56f41e26c9e383b,35,0,1.30
c5c20fe344e83c05a228aff9bea59476,171,1,1.90
f3a86bbb3ca55c26f97074307e44d5f3,182,1,2.10
0df701fd88d5bc364de7b3cc5b53091b,128,1,2.95
9aebe36bbf009a34df152670aa7a3e20,28,0,3.00
3900254cf4248c2e0c2acd046f29d6dc,85,0,1.95
9db156bf619926f51c505a208c8ed689,62,1,3.75
1b6ef4af42241b6482addf4ade32e7d4,210,1,3.00
b580c0a6eb91ec398855ba699f6bc1a7,85,1,3.10
7247666ea5cc86e05f94a30cbab78fe1,196,1,2.90
6a557455e16b5176924d1697abf15b7a,22,1,3.95
1729ac1c5673a08e2d6b6326f5ad5537,44,0,2.70
90575b0de7467d918872af00e6be9ec5,99,0,3.25
bd2e6abf31532f67ea343fc43f3a944d,254,1,3.55
4b6fd9ab6cbdc2bb04d18ca549a7bd4d,1248,0,4.75
fd06812c58771da291a4f6961ad333f2,116,0,2.35
51c9e07ea2d6776cbe6c9b9b8dbbe271,64,1,2.55
cb874ea7bc63a363ac35454cefe2d3fd,1073,1,2.60
ccd134a9a901e5562f3dff0f69305eba,194,1,2.05
f874aa43f6c0590c0d0537f5112a4bf2,44,0,1.85
3bdf74392995f26dd4ba4468a892f520,42,1,2.90
c789d8498207064b9b3adfde179b0af9,64,1,2.55
d7bf3d2939edbf2f14cdd8e85fcd2de1,216,0,2.60
bf89cbb560d875f57dd4ec0e529c766a,20,1,3.35
ac21ff76b669bdb272f5c3b937f1d576,140,0,2.20
979a5ebc2536562d0b18b81ef594ce76,44,0,1.50
68bcaf00501352d2f60633e607250763,129,0,3.50
241dc4d1a5421ded23099c59ed86ebc0,209,0,3.47
73cd660181551e9303c6b6ff1e1a8fa9,114,1,2.05
543fc0812c534066fea125db0b1f38b1,38,1,4.53
40e6c715eb0ec7cf80a880ff774c6f62,182,1,2.40
d735ed5785dc727679757181b790f2b0,45,1,3.00
542e04df071170c57db021a439805863,80,0,2.25
70030c91feb5a153bb6c13a62c8b6490,27,0,1.10
e75717994d8148d51f3f13b5d1822912,64,1,2.40
d85edd72388506c2c4fb05d7bc3ca3fd,170,0,4.65
ef80d4106ae51e2656b1cca1154e4831,42,0,3.65
ec5b0323c583a6420159569a403f824a,268,0,1.95
47f4a846024acb134e6e840092ec5953,106,1,3.00
50a36afc4d28b3c728f59ca52367c448,141,1,2.45
1fd4aa17468383c501c1dce5d80da533,136,1,3.30
7567b6224ec2181f7c1e9b160bc03a93,186,1,5.00
a692795da611ffb2b5d0379335969e68,28,0,2.40
974bbf4ba126d601f251f1ab103d6bb6,27,1,2.95
6ee047941b86e47abf280fd7fea86f34,37,1,3.25
d707ab20180ee9a7a3ab174b1c8277b8,138,0,2.45
b6309750188118145b3024fcdab1d483,102,1,1.60
a58e48c6074c48af6bcc7167cc237cbb,6,0,2.45
e9829a7c278f68fe319213e03fad5390,92,1,2.80
14acca70050c07d078abd2ea0a9a4dd3,269,1,3.20
567e3227309996029f0e87d68c7cfc3a,388,0,2.50
3c71a7a4c93dc28068018804b764b650,293,1,1.32
dce39ca3387697419356b92424c29cec,157,0,3.85
41524016c0a297c7c3ad8ef4511397e9,73,1,4.20
e246c2ecd8c107f61252702429d593ca,20,0,2.30
49d5ae345cf7f6109b46732d428ac07b,118,0,3.75
53e3be977bee80b890c54b45611b5dc4,213,0,2.50
7127f701bdbe1fad25063c8d30696a9b,511,0,2.40
e781aff1833c0999a21465716a7697e8,21,0,1.35
d9098f463f53e9480757dd6f6ac0e26c,53,0,1.45
f0eaa42f76d1496710062b764b5a303f,211,1,2.90
03bb4c60b503f3728c26b9c13f8c1c2d,115,1,1.95
ba4159c9efb2839c976f188b7e703fd8,57,0,3.75
2385884a80078dd0365b03e7ae0af6e9,32,0,1.10
c0af036558b0473b1661409363f85be9,29,1,1.30
dd5f0b45c787e7c68e1d9d2d9cbd179d,93,1,2.70
f858f2b581648b94b3161d381972d9b3,6,0,1.95
3d6b795dc61492d57e7fbf065dad3f67,178,1,4.60
e05b9e96dbf8fe910a7c847a67c62e77,8,1,3.00
ad9e4b0a06111a0b87f7408923940e15,11,1,2.25
02a88493e47864acd40e3abaac4f867b,10,1,2.35
652d0a7f9d04f46783b75a23e062ada2,271,1,2.30
a385e92795c0a549c8bf64ee88c05974,173,1,3.00
39bc341bfaee8911ed7bbb7e84af0e0e,104,0,3.60
100c50cedbeeff03a98c60baa070e51f,217,1,2.45
9fc148fb25128857d86c95922c48fcef,105,1,3.15
cba52bfad2b08070f9e6f0259fa13998,170,1,2.10
13e999f8aaef71a5454ab4d64367b1cc,392,1,1.75
46c8c723e180c7708552fe01c3be72c4,151,1,3.74
b7cdcd9e8e989fc7ef07db3492080e42,31,0,4.40
e50b49e5ecc30b1d049d48ce2ac3587f,321,0,2.20
57095f70a938104d197801cfed74302d,94,1,1.30
b515634bd0797b06791acafb8ef86673,171,1,2.40
8a2222aec7cb3e016ed330d4d02e39c6,60,1,3.00
a41e78ae2f55696fd3e826b73ad19689,85,1,2.85
8905769f2e9905d7da0fb8951be5e9a5,239,1,4.15
77af6b0058b44ed2bdb43e1f1022af96,62,1,3.06
cd77040a2c548e885f5f37c92ab457f0,10,1,2.65
6f1fa744ebdf769ff49e1f341b3937a0,163,1,3.45
ffa27f176b022665e6e6b4c88fd42b48,68,0,1.90
a7f30580115609460ac892f98ba656cf,259,0,3.30
149a2cfaf975c11d1046859d89610f71,7,1,3.30
18ff143e619a9960940d96d87dcaadb5,106,0,1.75
d15e5316bcf22afb6ffa3be5464a54cf,214,1,4.10
67aff2000838247babd15669cb0e722f,133,1,3.40
576a35ea9e0378fda10fe5210e385744,161,0,2.60
493ac9c4032b2646c746351b5db87011,75,0,1.75
e6e70ae98feac22704c89b64f573997e,246,1,2.33
d27c805abc4eaa6365783613e8854bf5,189,1,1.80
f3b1da2473768b0cbb071e11a815f590,10,1,3.90
da6c5ed118fc38f99d60bba4b8ecb1b1,24,1,3.95
676b04051e8e7e5a440a5cac4f5fb27c,58,0,4.15
dea472823a3ca4da68fef5d43e04bfa2,170,0,3.30
0f9c970a4d666e9c2334366be7d2f4a0,105,0,3.35
7c43672592dcf973ee2fc76e579ac526,13,0,4.05
5c554acdbcbd1b969de4be12451d5be5,19,1,2.60
654f1c47862a5e4838d624d58fff26a6,196,1,1.80
59cfdb00dbe55ccf177ee6645d4fb888,103,1,2.80
9ea91fba5f6e6223de2b840d2c3eecfb,277,0,3.05
98577591e11c6181621184a13f13517a,173,1,2.75
3a04c45a1a570e8c5726c76e4b4d5a21,74,1,2.10
1aeabb84faeb9660a6a268a1e78a7597,100,1,2.90
02e2b490e8040333a3067c7bf9842fc2,16,1,1.67
a3829a885ff80007b3cdff3fae829ec8,80,1,3.05
90c2c65a7b56da178d1c1a4fbd261971,6,0,2.00
6df27dd0c94d4604964e135dc913c2a8,5,1,2.30
c636213585860d136beb7d51e1210f00,213,1,2.90
c13b30ca8f5364dff8fe5c80c910ee3c,156,1,2.40
388e6b844658f233c5488ba97b5bfcd3,327,0,2.75
152719131b54c0eaba4fb0d1896f96bf,76,1,2.70
5f19fe564f8057741c215e1500f90368,57,0,2.40
d297b5d2f24c803e538888a2a46dab4a,307,0,1.45
ad8af36acb081f4981a9b2cc6212f425,121,0,1.45
776bf9005419ca6b280220b83b32aa18,725,1,1.75
f85791d28aeffccab7fde7399f160f41,64,0,2.45
89073c3cd0d6ea665cdd1e2e2b594700,234,0,1.20
58e3627ee7a81a4035ce10ad21f96a82,96,0,2.25
92a0849e6fa725c800ca79589e23af63,20,0,1.70
210a9395b19685dc48f1f63fc81abe67,153,1,2.90
0efba48dbf174b3415146a544a266434,123,1,3.35
f4cb7b11e2aab28f3c740f096db14c79,165,0,3.60
01e2f9794aab4a92d55ceea2e025dd23,124,1,1.70
3dc0a8970a460f9880d847f367aab4c5,301,1,1.95
e4454614ac4ac57ec9dcfa6459765326,290,1,2.75
dd1b90e1655698b6e2a13eed7e3b3fbd,241,1,3.50
321860226b18ea19cc934a49f6067f60,53,0,3.15
79ab1994f595131506b2605cb8c16b72,143,1,3.10
14d302fce9decb1b5f190321327a999d,153,0,2.30
10fc4e93dadbcf0e58bdcc741037e714,247,1,4.50
7c06f1f6719108c4db4edf8cd845291a,70,1,2.90
235563c7c0b42864b772c2f541d704cf,128,1,1.70
fac3ef26371d22dbc624f7aed2c78855,88,1,3.85
d93b8627fe8f300c44f5e2954136d888,69,0,2.60
a535544765ef55243442bce6bf93d381,158,1,2.75
0ac2323bb92a31653f5264fbe1499d29,209,1,4.40
f9e511e8f17f2aa6f704b5b5bd590c22,152,1,3.70
c66d26a9bc2958e398770b44d7eaf578,672,1,3.00
acadb028399147bb8b6adeb1d0a70e25,362,1,2.84
57237aa1485c6c509934b5b6950d941e,181,1,2.53
9be501c46d5f0c57bd272d182e4f5549,512,0,2.90
3c512a2685281c6641c0dc2f35b1657d,34,0,1.74
0482d28e9b7dc8478e8def43dd009978,35,1,1.35
f40490e4e9a09ecbc873673c5ff2b849,23,0,2.40
296900d272eda3c3c4e989cd06a8f47e,148,1,2.00
138f526579ebe1830be2b91f7e962bcd,204,1,4.25
7e091315372cee8c9035e27d82ff43d1,289,0,3.15
855731c952fa097d75fae4bef9e84777,19,0,3.10
7affc1f37fc1c233e03e82227f9653a4,276,0,4.90
9e1ce074e2d018dc21d09681e415a7ff,378,1,3.15
4474836c3a0ff944a36f9cf7da21df43,124,0,3.20
12d4c884b360ba9ec2a02a2cedc7657b,6,1,4.35
dc9faf6a3bc850606ada8c25970658fa,100,0,2.80
778438037e5cfefd97723ae64d87c7ee,377,0,1.90
587187fd5b3ae60ad43d836c19c3b79d,176,1,3.60
400d8cd7bcb0ec0911c03350d9892bea,80,0,4.40
97c25d4e8afed4dd451c4b038718fa29,358,1,1.95
6642267e6f92e95cb5b911a787837848,56,1,1.90
c788c5a299a44856474445f79755f74f,381,1,3.75
0449905304c01fe32a3aa2eb4b0d34b2,317,1,3.60
d7997bb710a8e56348b11f6e480a77f5,165,0,1.65
f7ad5f7964a0801575b26427cbc2f01b,55,1,3.42
fccf0eb24c723ecf4e9d45338cf55fa6,214,1,3.70
7fcb515e3e4bdf1ca8a3032e3a084ac8,32,0,1.75
4ded9c5f36ebb7e1cfeb42c3f1a46b95,21,1,3.10
df346e993b0d37e8ac65bb7d05d359c9,21,0,2.90
db13fa3e0a37f4061a4c670474613d3c,148,1,2.25
510e03a1f39c39b4140452ebca14f503,8,1,4.35
e5dc47d15486724736addcff3fd54238,183,0,3.40
34f1d85b9e6013f0f384712cdcd8124a,141,1,2.90
5b766edd28f00a551c79c6717f9db0cd,342,0,1.60
7deba9b275debe409ebe9be7d70697f2,45,0,2.20
effacd4b8bd3060a993e09ee9f90f7e6,103,1,3.15
56f5bfcb653f44297df7777a48a4a4b3,100,1,1.20
c05edd536c0ac72f9ac9a8f8f05f3c25,201,0,2.75
03e95c6f59fcf92cb735f3d9550726e2,38,1,4.50
097e091e8c64b10dfadd726100480995,317,1,2.45
fab3a9a0fe59c52b606e238d3a7c025c,113,1,3.40
443c3e03a8753de0fdced3d355ec5970,35,0,4.10
f0ee5c344c76a18ee1a7a8f3a9c37bc8,103,1,4.20
4f9d259860fb79063b4e881d5f81b77e,69,0,2.65
e65aa7a4d36d2ddcc81d05cd77cbb669,18,0,1.40
8fbec226b5a1cb7df1ce6d59a6969b16,123,0,2.95
d2acd6df9465f54084320c86a923381e,33,0,2.75
cc870008091209191b7b282b50168593,379,1,3.00
95b561be0d658a958f6466c952c63b37,84,1,2.60
503d0e8bf7642caa0601f670f3cb3f31,399,0,2.20
8843efca6429e916e126fcf4abcac0da,37,0,4.10
c394bcea857ce4892de7e32ca8928d03,58,1,3.05
1a20f272676e58752d860cfa6e6b937e,74,0,2.20
d83ca4955500fb442798a3f70035cf94,52,1,3.60
f6a5b37ee95ec60df0782418680adc8c,358,1,3.00
4bbfa7167e0de093ab4380212b1b9c1d,36,1,2.35
781b05cae43a71a9b066ed3a2d2b3b18,51,1,2.15
ec8b2fcaaf7301f8130eb3e5ad5b6fc7,51,1,4.00
1d26df29fe7584f5d69eaba6cc143518,60,1,1.95
9e92b90f7fdf7296886ee1ef995071ae,23,0,2.10
0426e6ca3db7b653fc3c9d6efabdc6e6,135,1,3.10
4773e256c68ca8d85ac0d7fb13131b76,214,1,2.45
56c1dd6f9247d7c7f6a99f1720df8534,250,1,3.80
f61f89ffbb4fb21ba2561ec65f70a79d,31,0,3.40
badb8d4ee2a91bd529321f8941dce389,19,0,1.00
8107ec9ec8d423907ae6c8123e71f19d,112,1,3.70
6439cb8a999ef4a79737198b3bd21575,86,1,2.25
43326bcf277a42945e613123e3bd16d6,106,1,2.00
45528808008022183b73f4cb48dc6efe,175,1,3.85
09200cc385040e7f09369bcaeefac6a1,88,1,1.70
73a0e53cee67824ae15deb6d2c94859b,370,1,3.55
6d49ec5ec6219e517036db46376e6deb,39,0,3.85
d77a5238ac7a1da8068844b6d4ea74ad,13,1,2.95
d63ca4154a0ed8c03278bad9d05382a2,148,0,2.80
ac9bfdd72946b8c3c53c314350139044,168,1,3.95
55e722a1a0f15b479814bfa4bd962de9,140,0,2.95
484a97aacdb7caa32f4e410e5d179468,86,1,2.42
2b9131cccc9c25ea15a16dddbc34f9ad,184,1,2.37
236409aed372ea899d667579c31231b7,70,0,2.30
bdd6e42550bd893c5b9b82f0063262c3,58,0,2.65
09b9cd6d5d0812344531c79d7b46c8f2,468,1,3.55
435a323d00a19fb1d7611f947403ce8f,161,0,1.75
6cfb158d4ad68462cc55e898e502ecf1,170,0,2.15
a7bd9af357ccfe1f8ad488c93995a7ea,265,0,1.80
616bab4a9962d802dcbdccbb628386b0,306,1,3.40
0f4029fcf01d34875528c760260a6c6a,51,1,2.05
69effbf70d0a4ff996517e462186fc32,195,0,2.80
8d759ca36bf104020f292ac6a3fd5212,6,0,2.60
bbb7a2e5bd4ec8beccc520626d4883ad,382,1,3.40
d6d610bc17bf2744b62bf08c9d31a953,26,0,2.60
d5cbd6b87aa9c2e73d92be6bca9b36f8,11,1,2.00
c03a508acd59b3a4e2a8e7b86950cb88,139,0,2.60
b5ce3e6adf6c75bdbcdb9e22c6c7466c,84,0,1.25
5590cb22eedd0bbaf25154060da368f5,42,0,3.45
e25e3216e53b7a8947026a15831c262b,182,0,3.80
4bcf301e4487ce3d072a37e02f7fca2d,82,0,2.95
e1391d7e05ea870b438b0191a2256992,44,0,3.65
efa814afa9adaeb16f4d89a8c0e7b4b5,75,1,2.47
2bd2dec2526ac5b92c582c9f7c8447a6,151,0,4.30
46761c6dad052166ca71a2288a8c2346,79,0,2.55
c564b7c912b5a8ac15efde6c7d584034,207,1,2.25
ac129c631e66a8c7f04337a95d55ad69,134,1,1.75
5c07901329921af174ef7f55fe245075,237,0,3.05
a2e66459ecd1abb993c3b6b0571bee98,16,1,3.70
cdca525a111f0ebbf2237fab911169c8,88,1,2.40
bb0151c6402b583ac5eb3cedb4f2c09b,137,1,2.00
17bcc0ae9f76534176b0eb3476f15b27,16,0,3.70
3ab0cca9484c69d930b256f504a76144,131,1,2.00
a410a7201b6c88df825baf68bd8f5cdf,424,0,2.60
5f2e7d00b640d91da36ea8fe6015ff9e,108,0,2.90
6778aea82c2023ca165191456bf7b6ee,172,1,3.70
c9308b1bd9700837f3eb70c7629cdc78,17,1,4.20
91556acf84ea4717706c5ff2a93ecca9,319,0,1.75
cec19590fde8e45851b7afafe52ead84,16,0,1.85
a99b32fbdc230275b3c4d6e7d61287dc,209,0,3.47
22a04f1feb12f03710b176e66dd52f18,60,0,1.84
442e8758b0d8adfaefe47c68de6ea162,132,0,2.85
f90e223389078b56e2d3d0e77aac501b,354,0,4.40
6e7440183569c530283ace04ea4c8540,49,0,1.00
6be05980727be075d087d38198a33770,31,0,2.90
a73499ab734fe2ca9eea876b0678478b,350,1,3.85
e8971748c0ce8fea881e0517bff404c5,96,1,2.90
ec08c4501151e4595d5a2c30c4eb15f5,136,0,2.35
a806cf57e73f1c6e3394de52f83a7e6c,199,1,4.00
43025d91785c9bc539ffb2af2cf2a7d2,236,1,2.40
915eaafe8f073e9f2070ff96233fbbea,12,0,2.30
098ba9d46c29a33a3bc674d1943ed15b,248,0,1.55
65abd9832ed578e14d581f215ab8588b,88,0,3.15
f0a8f7167a1727fa569b4bfaf7b3f4a8,84,0,2.80
42e6458d8423c7542185abb317215938,236,1,2.55
4b9512a82a1818f8c29657f6c65e584c,182,0,2.30
b965b17899a309b8f5682b7e95f609a9,315,0,3.05
01f6f0e0e3ff53cd0ee15c4ece5787ac,172,1,2.45
47aa46471f74a07d8294b941ab8ee4f2,18,1,3.30
af8f51e739afe61c1e2eb554495d35cb,50,1,1.85
e79a4b843c9f4c0be6a6a3231e720365,50,1,2.26
a6072f7e28aeea7a8fbc8e8d94267b67,35,0,2.65
ce09548935abc5f0e0e4dc15a5c9ce54,57,1,2.00
5e294e6d7f1e1cc21c61466e9b3f4f7f,30,0,1.85
4f125aada604ded51f296af24d947b2b,18,0,2.10
98d8e7a4a4dce25ccdf5ecd7b6cff6ec,150,1,2.15
ec84f539baf00ca632b2a7b874546cf0,83,0,3.10
ebc871e4326adbcbf7a96bb4bbdca843,11,0,2.65
1f94907546b1168d717325c2ccfa4dbf,52,1,3.80
667455917db4ec85628602770c1fe950,217,0,2.25
87c8d6dc93ddfd5b5118d4bba0ef7daf,150,1,2.25
9009b9ddf9c2994fbed026f21b09f862,11,0,2.60
1761c1925e59131a789c52ca9b1cd18e,111,1,3.30
c0e98dd2492515bbbbdaa727396ab59d,139,0,2.75
bc80b2d2ad7d6b448c2850974bd034be,124,0,2.55
12b042e4b3c1a6f1662632452c23a697,28,0,1.45
c47db6f64a7f5ee5aab41361d7ac8723,149,0,3.10
2f8ad17fc29feba903dc650c86bf46b1,57,0,2.60
ea25373dae618641231872b2b27391e0,11,0,2.95
7bfcbe1e68f9fd8a4536618acebf9197,221,1,3.00
8652b917276eab1ba57bea45d3355e99,151,1,3.20
01f693b70b6e8fd95da8af74e40071f6,22,0,4.60
325e62f4e7e4f64a03fcf831a8d80bf1,37,0,1.70
beec073359b4c0e714691061fe520395,32,0,2.25
e65ba0bb531cbde1b08cfb0209d93fec,126,0,3.70
f990c1bfeff87d1477147d7cdacd715b,1043,1,4.55
cb61ea404561bec7bac74e07a086dcd2,96,0,1.30
eba6dc3949c1f89a4eccc11687c21dbe,128,1,3.75
3af5c559139e49d95b9be6bc0f6b3361,149,1,2.80
3a8d6e06d4e5fd29be0fed0745e0fe45,431,1,3.50
54c63cd1c02d87971a94c40394a21708,350,1,3.10
5595719d5aed13fb8859884a1d4654f2,221,1,2.30
4bb5402bcb1b9af60d14b763afe2db70,111,1,2.65
10ba1f38d38536362898faaf3f329181,12,0,2.50
7e20d7ad408a570cf1decdd6618db19d,24,0,3.30
c88ead51a09faf3c3ab8f7fe91dfc40c,81,0,1.75
6dbf409320c25e85500b82ac0a778219,82,0,3.90
f6a2bb5eca40149b49ac05cb2b30b55d,227,0,2.90
33bf20a478ab6047ebbbd3eca2f307b4,25,1,2.25
0c9c7d12f8cb1ad37fb52dd22648edb1,187,0,1.80
cc4f6332b012496c68d4c8ba3850feaa,208,0,2.25
1c312223f4086869b2f1683855605402,271,1,3.65
f26d5bb872bae37c5fd58f391ee1a266,519,1,1.85
08905815c7c21edb231c980b9235d520,103,0,2.75
aa5c3305f2b941ffa4e1e8b287392e94,155,1,2.45
f28487a4d6aece08c311b6c1cdc44abd,61,1,1.16
65740fa6d6387150e5908c126d77623a,201,1,2.80
a58ab2316570107f80568f3bee383f5e,123,1,2.20
43e7c446db23b32fc936878141ba45e3,269,1,2.60
07407fba6d4b78576f44619a61006e28,493,0,1.85
03eac17a14ac0d04fa825f0e2e72c68b,66,0,3.60
443d183b31d7edecd34f785cf5235ac3,496,1,1.55
17da4e90aa0aa8ae200497c199198b37,524,1,3.10
b26b04b9a772c1dad84b3df9e9510ae3,147,1,2.10
2a48fa072cab2392cdcc2be99fe72157,22,0,1.65
b8d62a3dba859814fd1649bcd4474843,181,0,3.25
e1b7f7e179e7e1de92ea2ae3ad65d2ec,91,1,4.50
